Attacking,Defending,Goalkeeping,Age,international_reputation,Mentality,Movement,Overall,potential,Power,Skill,skill_moves,Value(EUR),wage_eur,Club,league,pc1,pc2,cluster
54.5414364640884,51.629834254143645,16.845303867403317,24.4585635359116,1.558011049723757,55.65745856353591,66.74585635359117,72.54696132596685,78.62983425414365,62.0,57.53591160220994,2.5359116022099446,6483176.7955801105,25430.93922651934,Borussia Mönchengladbach,Bundesliga,0.4380260830042687,0.022108741924376167,2
51.31937172774869,48.659685863874344,17.225130890052355,24.81151832460733,1.1047120418848169,53.84293193717277,65.50261780104712,69.26178010471205,74.93193717277487,60.52879581151832,54.68062827225131,2.481675392670157,3476727.7486910997,23329.84293193717,Bournemouth,Premier League,-0.09781262087795385,-0.075047648198623,2
46.596385542168676,44.69879518072289,15.24698795180723,23.674698795180724,1.0963855421686748,47.22289156626506,62.54819277108434,63.89156626506024,70.8855421686747,58.126506024096386,48.18072289156626,2.2048192771084336,1004638.5542168674,2897.590361445783,Brescia,Serie A,-1.0551753109319975,0.4039175246275674,1
53.34594594594594,49.1945945945946,16.38918918918919,25.92972972972973,1.1135135135135135,54.935135135135134,64.1891891891892,69.64864864864865,73.85945945945946,62.71891891891892,55.73513513513514,2.5135135135135136,3053270.2702702703,19081.08108108108,Brighton & Hove Albion,Premier League,-0.033284720904658824,-0.17063073176190224,2
52.447916666666664,50.291666666666664,17.151041666666668,25.338541666666668,1.1875,54.0625,64.05208333333333,68.63020833333333,72.88541666666667,61.567708333333336,53.765625,2.3333333333333335,3156223.9583333335,19104.166666666668,Burnley,Premier League,-0.18447287543229682,-0.2247405547831256,2
51.39655172413793,48.53448275862069,15.53448275862069,24.95977011494253,1.028735632183908,53.729885057471265,63.41954022988506,68.06896551724138,72.99425287356321,60.764367816091955,53.87356321839081,2.3275862068965516,1752241.3793103448,7057.471264367816,CA Osasuna,La Liga,-0.3950530230189031,0.06952734946282597,1
52.11176470588235,48.6764705882353,16.988235294117647,25.25294117647059,1.0823529411764705,52.858823529411765,62.34705882352941,69.2764705882353,73.43529411764706,59.94117647058823,54.65294117647059,2.4176470588235293,3089088.2352941176,11335.29411764706,CD Leganés,La Liga,-0.28716635536084695,-0.20303987521633546,2
52.732919254658384,50.285714285714285,15.080745341614907,26.024844720496894,1.2919254658385093,53.29192546583851,65.25465838509317,70.40372670807453,75.22360248447205,62.683229813664596,54.590062111801245,2.409937888198758,2642080.745341615,15832.298136645963,Cagliari,Serie A,-0.07483436442438043,0.0358664745658189,2
51.357541899441344,46.597765363128495,15.94413407821229,25.71508379888268,1.0782122905027933,52.97206703910614,63.45810055865922,67.73184357541899,71.45810055865921,61.17877094972067,51.52513966480447,2.374301675977654,1505614.5251396648,12262.569832402234,Cardiff City,Premier League,-0.47052358994021354,-0.0518874329829225,1
47.0735294117647,44.0,16.264705882352942,23.823529411764707,1.0441176470588236,47.18382352941177,63.6985294117647,64.99264705882354,70.52941176470588,59.205882352941174,49.24264705882353,2.2205882352941178,1010882.3529411765,6647.058823529412,Carpi,Serie A,-0.9367257343298238,0.2510168653659056,1
48.282442748091604,42.74045801526717,15.610687022900763,24.572519083969464,1.0610687022900764,48.16030534351145,62.06106870229008,64.52671755725191,70.61832061068702,59.23664122137404,50.10687022900763,2.1297709923664123,607175.572519084,3030.5343511450383,Cesena,Serie A,-1.0022254391026462,0.19662932830506016,1
57.30051813471503,52.715025906735754,17.11917098445596,24.419689119170986,2.098445595854922,57.7979274611399,68.13471502590673,75.90673575129534,81.89637305699482,63.95854922279793,59.704663212435236,2.709844559585492,14515906.735751295,75580.31088082901,Chelsea,Premier League,1.1809111945977924,0.08196297168241612,0
52.18994413407821,48.93854748603352,16.508379888268156,27.12849162011173,1.3854748603351956,52.3463687150838,62.201117318435756,69.98324022346368,74.13966480446928,61.63687150837989,54.86033519553072,2.346368715083799,2130614.5251396648,9703.910614525139,Chievo Verona,Serie A,-0.2402679852522505,-0.3989521809308265,2
47.78658536585366,45.1219512195122,15.146341463414634,24.01829268292683,1.048780487804878,47.890243902439025,60.59146341463415,64.28048780487805,70.2439024390244,57.71341463414634,48.94512195121951,2.274390243902439,899786.5853658536,3737.8048780487807,Crotone,Serie A,-1.044738432496609,0.3091539316784679,1
53.99484536082474,49.845360824742265,15.505154639175258,25.81958762886598,1.4278350515463918,55.57216494845361,64.6340206185567,70.9639175257732,75.24226804123711,62.20103092783505,55.03092783505155,2.5,4239742.268041237,26128.865979381444,Crystal Palace,Premier League,0.10019077018252556,-0.002665817679073118,2
50.25352112676056,43.00704225352113,15.929577464788732,25.02112676056338,1.0,51.443661971830984,61.95774647887324,66.1830985915493,71.0,57.91549295774648,53.640845070422536,2.387323943661972,719366.1971830986,4126.760563380281,Córdoba CF,La Liga,-0.7191357254509059,0.06824856811468132,1
52.56804733727811,49.74556213017752,16.035502958579883,25.13609467455621,1.047337278106509,53.65680473372781,64.07692307692308,69.76923076923077,74.22485207100591,60.9112426035503,54.56804733727811,2.396449704142012,3547751.479289941,11147.92899408284,Deportivo Alavés,La Liga,-0.19104299835410996,-0.02261448717478906,2
54.91111111111111,49.26111111111111,16.283333333333335,25.9,1.2055555555555555,55.361111111111114,64.43333333333334,71.20555555555555,75.24444444444444,60.68888888888889,57.81666666666667,2.588888888888889,3184444.4444444445,12911.111111111111,Deportivo de La Coruña,La Liga,0.09850017902906145,-0.14990772955612805,2
48.92307692307692,47.34615384615385,15.993589743589743,25.26923076923077,1.044871794871795,51.11538461538461,62.48076923076923,66.9551282051282,71.59615384615384,57.80128205128205,51.76923076923077,2.2948717948717947,1549134.6153846155,6314.102564102564,Dijon FCO,Ligue 1,-0.6983878844067734,-0.014791008439010295,1
48.76536312849162,47.14525139664804,16.56983240223464,25.424581005586592,1.0502793296089385,49.502793296089386,61.19553072625698,65.26256983240224,69.99441340782123,58.11731843575419,49.52513966480447,2.2625698324022347,812569.8324022347,5664.804469273743,ESTAC Troyes,Ligue 1,-0.8789342931448791,-0.1380176456592459,1
54.8,50.16216216216216,16.91891891891892,24.72972972972973,1.4054054054054055,55.12972972972973,65.51891891891891,72.03783783783784,77.11891891891892,62.58918918918919,56.43783783783784,2.454054054054054,4356378.378378378,19816.216216216217,Eintracht Frankfurt,Bundesliga,0.23965292659331247,-0.06974987318274295,2
50.56349206349206,46.65873015873016,16.095238095238095,25.404761904761905,1.0317460317460319,52.34920634920635,63.84126984126984,66.9047619047619,71.45238095238095,59.642857142857146,54.48412698412698,2.2777777777777777,757380.9523809524,3166.6666666666665,Elche CF,La Liga,-0.5499446283515043,-0.039836851826042165,1
49.566473988439306,48.38728323699422,15.485549132947977,24.3757225433526,1.092485549132948,50.09826589595376,63.115606936416185,67.21965317919076,73.3121387283237,59.07514450867052,51.213872832369944,2.393063583815029,1587109.8265895953,6023.121387283237,Empoli,Serie A,-0.5891751772868759,0.21367703152431966,1
53.10493827160494,49.04938271604938,16.728395061728396,25.574074074074073,1.1481481481481481,52.27777777777778,64.29629629629629,69.19135802469135,73.46913580246914,59.32098765432099,53.7037037037037,2.345679012345679,2235493.827160494,9845.67901234568,En Avant de Guingamp,Ligue 1,-0.2939340672306903,-0.16706945560449812,2
57.932642487046635,53.54922279792746,16.471502590673577,25.139896373056995,1.6683937823834196,58.62176165803109,67.63730569948187,74.0,79.39896373056995,65.1761658031088,59.020725388601036,2.5906735751295336,7197331.606217616,48362.69430051814,Everton,Premier League,0.8464223689333147,-0.03287266216381106,0
54.460732984293195,49.78534031413613,15.38219895287958,25.17801047120419,1.361256544502618,54.78534031413613,64.96335078534031,69.91099476439791,74.59162303664921,63.047120418848166,54.81675392670157,2.392670157068063,2965863.87434555,14502.617801047121,FC Augsburg,Bundesliga,-0.010457926965677468,0.08871261431178783,2
61.05294117647059,56.088235294117645,18.358823529411765,24.811764705882354,2.4352941176470586,61.40588235294118,71.4,79.37647058823529,84.35882352941177,66.30588235294118,64.61764705882354,2.8294117647058825,21822058.82352941,119294.11764705883,FC Barcelona,La Liga,2.0496130086365447,-0.09654492391059506,3
60.67901234567901,52.833333333333336,17.709876543209877,25.191358024691358,2.6666666666666665,60.358024691358025,70.28395061728395,79.25925925925925,83.99382716049382,65.49382716049382,63.876543209876544,2.8580246913580245,21112901.234567903,87395.06172839506,FC Bayern München,Bundesliga,1.8563968826685697,-0.03923193046299854,3
54.93888888888889,49.544444444444444,16.644444444444446,23.75,1.288888888888889,55.95,64.75555555555556,70.91111111111111,77.31666666666666,60.727777777777774,56.48888888888889,2.4555555555555557,3598333.3333333335,16561.11111111111,FC Girondins de Bordeaux,Ligue 1,0.13596918489822166,0.09209383661846786,2
50.51219512195122,46.1890243902439,16.902439024390244,24.390243902439025,1.0914634146341464,51.03658536585366,63.603658536585364,66.89024390243902,72.0548780487805,61.48780487804878,50.48780487804878,2.274390243902439,1414329.268292683,8420.731707317073,FC Ingolstadt 04,Bundesliga,-0.5602822163719074,0.0015362320224619602,1
51.111111111111114,47.21637426900585,15.637426900584796,24.584795321637426,1.0994152046783625,51.40350877192982,65.14035087719299,67.24561403508773,72.54385964912281,58.19298245614035,52.39181286549707,2.309941520467836,1494532.16374269,6181.286549707603,FC Lorient,Ligue 1,-0.53029858218661,0.19846117812084865,1
49.616279069767444,45.78488372093023,16.156976744186046,24.13372093023256,1.0755813953488371,50.66279069767442,63.598837209302324,66.75,73.01162790697674,58.73255813953488,52.2906976744186,2.377906976744186,1366395.3488372094,5540.697674418605,FC Metz,Ligue 1,-0.5955315974566611,0.18094107058961864,1
52.016129032258064,48.95161290322581,16.548387096774192,23.795698924731184,1.1397849462365592,51.56989247311828,62.70967741935484,68.89784946236558,74.20430107526882,59.016129032258064,53.39784946236559,2.3655913978494625,2675026.88172043,11000.0,FC Nantes,Ligue 1,-0.35973856496833534,0.0841314148648564,1
56.337078651685395,51.0,17.421348314606742,24.174157303370787,1.5730337078651686,57.348314606741575,67.09550561797752,73.58426966292134,79.34831460674157,64.17415730337079,58.60112359550562,2.5168539325842696,6533005.617977528,29764.044943820223,FC Schalke 04,Bundesliga,0.6373363294482477,-0.0412100028232548,0
54.74556213017752,51.248520710059175,15.857988165680473,24.550295857988164,1.4497041420118344,55.082840236686394,65.27218934911242,72.51479289940828,78.37278106508876,62.857988165680474,57.55621301775148,2.591715976331361,5005118.343195266,28881.656804733728,Fiorentina,Serie A,0.36189670487860204,0.12795904401743505,2
50.672413793103445,47.0,17.195402298850574,24.729885057471265,1.0977011494252873,51.17816091954023,63.9080459770115,67.5632183908046,73.24137931034483,61.10919540229885,53.36206896551724,2.310344827586207,1667011.4942528736,9982.758620689656,Fortuna Düsseldorf,Bundesliga,-0.42580126966949194,-0.09293435484443228,1
47.4875,43.39375,15.825,25.85,1.075,49.5125,63.86875,66.55,70.0125,59.6875,50.14375,2.39375,1425500.0,5000.0,Frosinone,Serie A,-0.7875278773589016,0.04349785677178852,1
52.574585635359114,47.353591160220994,16.243093922651934,24.165745856353592,1.0994475138121547,53.171270718232044,65.85082872928177,68.41436464088397,74.47513812154696,60.73480662983425,54.74585635359116,2.430939226519337,2644723.7569060773,16988.950276243093,Fulham,Premier League,-0.18311592382741973,0.17868921763922566,2
48.93333333333333,45.6,15.558333333333334,26.041666666666668,1.1,49.49166666666667,59.96666666666667,63.65,67.71666666666667,56.95,49.291666666666664,2.2,517750.0,3783.3333333333335,GFC Ajaccio,Ligue 1,-1.086057285429284,-0.08155228100368725,1
52.09142857142857,49.26285714285714,17.18285714285714,25.497142857142858,1.3542857142857143,53.177142857142854,65.04571428571428,70.90285714285714,75.75428571428571,61.114285714285714,55.15428571428571,2.4114285714285715,3434514.285714286,16354.285714285714,Genoa,Serie A,-0.0294621275409023,-0.19754341291267796,2
53.771929824561404,49.473684210526315,17.415204678362574,25.923976608187136,1.1403508771929824,54.44444444444444,63.22222222222222,71.40350877192982,75.18713450292398,61.77777777777778,56.07602339181287,2.43859649122807,3763421.052631579,15023.391812865497,Getafe CF,La Liga,0.0012567602323713426,-0.3720941885058776,2
51.95031055900621,50.16770186335404,17.26086956521739,25.03105590062112,1.0248447204968945,53.04968944099379,63.67701863354037,68.71428571428571,73.40372670807453,60.192546583850934,55.149068322981364,2.3975155279503104,2777422.3602484474,11819.875776397515,Girona FC,La Liga,-0.2413566064103296,-0.2030520227580445,2
53.11602209944751,49.96132596685083,15.558011049723756,24.795580110497237,1.0994475138121547,54.51381215469613,63.43646408839779,69.47513812154696,74.30386740331491,62.193370165745854,55.64088397790055,2.458563535911602,2104530.3867403315,9320.441988950277,Granada CF,La Liga,-0.13518151461974717,0.07070903175462313,2
52.63687150837989,47.82122905027933,16.70949720670391,23.81564245810056,1.3575418994413408,52.74860335195531,65.22346368715084,69.87709497206704,76.01117318435755,60.29608938547486,54.385474860335194,2.368715083798883,2995698.324022346,13664.804469273742,Hamburger SV,Bundesliga,-0.12150965159079959,0.1326136551234004,2
52.79234972677595,47.90710382513661,16.10928961748634,24.19672131147541,1.2459016393442623,52.76502732240437,64.79781420765028,69.46994535519126,74.70491803278688,61.39344262295082,54.076502732240435,2.3934426229508197,2565300.5464480873,16278.688524590163,Hannover 96,Bundesliga,-0.17232188110457788,0.15493663440212235,2
52.62573099415204,49.111111111111114,14.67251461988304,26.093567251461987,1.1812865497076024,52.654970760233915,64.3157894736842,69.21637426900585,73.21637426900585,61.63742690058479,54.91812865497076,2.3801169590643276,1785146.1988304094,10479.53216374269,Hellas Verona,Serie A,-0.27355742976873293,0.0707926725761229,1
54.52513966480447,48.927374301675975,17.18435754189944,24.69832402234637,1.4692737430167597,53.81005586592179,66.6927374301676,71.83798882681565,77.36312849162012,60.849162011173185,56.74301675977654,2.569832402234637,4267960.893854748,18525.13966480447,Hertha BSC,Bundesliga,0.2403469438886182,-0.024939953271164442,2
49.78688524590164,45.94535519125683,16.469945355191257,23.808743169398905,1.0327868852459017,51.14754098360656,62.94535519125683,65.8360655737705,72.42622950819673,58.459016393442624,50.743169398907106,2.4098360655737703,1875601.0928961749,12191.256830601093,Huddersfield Town,Premier League,-0.625190395423269,0.17483715732578073,1
52.17934782608695,49.125,15.565217391304348,24.804347826086957,1.2228260869565217,53.516304347826086,63.625,67.6413043478261,73.16304347826087,61.17391304347826,52.63586956521739,2.358695652173913,1591875.0,8173.913043478261,Hull City,Premier League,-0.34411065828733,0.1034962372132097,1
55.50581395348837,54.145348837209305,17.156976744186046,25.569767441860463,1.819767441860465,57.21511627906977,67.00581395348837,75.12209302325581,79.56395348837209,64.27906976744185,58.145348837209305,2.505813953488372,10591802.325581396,46831.395348837206,Inter,Serie A,0.8028313323162004,-0.20031035486003476,0
59.77647058823529,57.805882352941175,14.541176470588235,26.905882352941177,2.3529411764705883,61.04705882352941,71.31176470588235,79.50588235294117,83.1,68.75882352941177,63.305882352941175,2.7176470588235295,17175147.05882353,88347.05882352941,Juventus,Serie A,1.746606771200802,0.1124056623334737,3
52.80487804878049,49.5609756097561,17.573170731707318,23.695121951219512,1.2865853658536586,54.68292682926829,65.38414634146342,70.72560975609755,77.71951219512195,60.65853658536585,55.451219512195124,2.4878048780487805,3505975.6097560977,16500.0,LOSC Lille,Ligue 1,0.0969593807591602,-0.0007750874603513349,2
57.031088082901555,55.067357512953365,15.83419689119171,25.60103626943005,1.5906735751295338,57.25388601036269,67.06217616580311,74.39896373056995,79.12953367875647,65.139896373057,59.27979274611399,2.5595854922279795,7545051.813471503,34943.00518134715,Lazio,Serie A,0.7437566000163156,-0.04193079326300277,0
47.903225806451616,44.62903225806452,15.241935483870968,26.596774193548388,1.064516129032258,48.935483870967744,61.46774193548387,65.41935483870968,68.59677419354838,59.12903225806452,50.193548387096776,2.306451612903226,1098870.9677419355,5338.709677419355,Lecce,Serie A,-0.9499875882400086,-0.05271553052824739,1
54.75,51.09183673469388,16.316326530612244,25.290816326530614,1.403061224489796,56.75,65.20408163265306,71.33163265306122,76.30102040816327,63.36734693877551,55.775510204081634,2.4693877551020407,5406403.0612244895,31668.367346938776,Leicester City,Premier League,0.2777733712227022,-0.06649224109939295,2
56.0,49.43715846994535,16.74863387978142,25.147540983606557,1.0655737704918034,55.39344262295082,66.7103825136612,71.23497267759562,75.75409836065573,63.92896174863388,57.21311475409836,2.469945355191257,3703469.9453551914,13989.071038251366,Levante UD,La Liga,0.20991985436966581,-0.09088587282316185,2
57.723958333333336,53.838541666666664,15.864583333333334,23.973958333333332,1.859375,58.744791666666664,69.80208333333333,75.25,81.29166666666667,64.8125,60.21875,2.71875,12631276.041666666,63187.5,Liverpool,Premier League,1.1486177511288798,0.32871203426155343,0
56.91752577319588,51.38659793814433,17.051546391752577,24.70618556701031,2.1597938144329896,57.80927835051546,70.34020618556701,75.65979381443299,82.35051546391753,64.14948453608247,60.891752577319586,2.6804123711340204,15974484.536082475,80587.62886597938,Manchester City,Premier League,1.2658035745949137,0.1373494523654599,0
59.989528795811516,54.95811518324607,17.031413612565444,24.591623036649214,2.1780104712041886,60.952879581151834,69.31413612565446,76.59162303664921,81.96858638743456,65.69109947643979,61.916230366492144,2.7591623036649215,13988481.67539267,75539.2670157068,Manchester United,Premier League,1.4814304802819678,0.03634495667563861,3
50.33888888888889,47.955555555555556,16.477777777777778,24.927777777777777,1.1166666666666667,51.90555555555556,63.87777777777778,67.39444444444445,73.42777777777778,60.31666666666667,51.65555555555556,2.338888888888889,1921694.4444444445,12077.777777777777,Middlesbrough,Premier League,-0.45267348627711956,-0.010133249295971383,1
56.62352941176471,56.023529411764706,15.229411764705882,25.623529411764707,1.9823529411764707,58.28235294117647,68.59411764705882,76.57058823529412,80.78235294117647,66.16470588235295,60.35294117647059,2.623529411764706,9433205.88235294,48135.294117647056,Milan,Serie A,1.052499061579525,0.09761126269743511,0
53.75595238095238,51.892857142857146,17.5,25.136904761904763,1.2083333333333333,54.714285714285715,64.54166666666667,69.86309523809524,75.01190476190476,61.089285714285715,55.32142857142857,2.3095238095238093,2677232.1428571427,12678.57142857143,Montpellier HSC,Ligue 1,-0.03639636940490184,-0.28108818087712306,2
54.16216216216216,48.34054054054054,16.8,24.983783783783785,1.1891891891891893,54.22702702702703,64.8108108108108,70.94054054054054,75.72432432432433,61.01081081081081,57.464864864864865,2.464864864864865,3271189.189189189,12086.486486486487,Málaga CF,La Liga,0.03087873138422342,-0.0872756434913207,2
57.029761904761905,54.470238095238095,16.767857142857142,25.648809523809526,1.8571428571428572,57.589285714285715,69.88095238095238,76.33928571428571,79.95833333333333,64.0952380952381,59.910714285714285,2.5714285714285716,12132648.80952381,52113.09523809524,Napoli,Serie A,1.0305861763537842,-0.07916332977443605,0
55.28125,51.15625,16.557291666666668,24.645833333333332,1.3385416666666667,55.0625,66.64583333333333,71.72916666666667,76.93229166666667,62.895833333333336,56.848958333333336,2.421875,4262500.0,25010.416666666668,Newcastle United,Premier League,0.27243936732690305,0.009328915141912562,2
52.379120879120876,47.96153846153846,16.895604395604394,25.412087912087912,1.1923076923076923,53.90659340659341,65.06593406593407,69.37362637362638,74.06593406593407,61.58791208791209,53.417582417582416,2.467032967032967,2087719.7802197803,14846.153846153846,Norwich City,Premier League,-0.148859680691799,-0.1277228001790983,2
48.946666666666665,43.3,16.533333333333335,23.96,1.0133333333333334,49.24666666666667,62.266666666666666,64.35333333333334,69.74,58.08,50.413333333333334,2.2533333333333334,1062366.6666666667,3960.0,Nîmes Olympique,Ligue 1,-0.9198772933728135,0.14565303815796518,1
54.518716577540104,49.4331550802139,16.97326203208556,22.77005347593583,1.2566844919786095,54.18716577540107,65.79679144385027,69.77540106951872,76.81818181818181,60.35828877005348,56.213903743315505,2.443850267379679,3891069.5187165774,13925.133689839573,OGC Nice,Ligue 1,0.06929748349178667,0.22331567742379138,2
54.77127659574468,50.26063829787234,16.574468085106382,23.25,1.4042553191489362,55.962765957446805,68.12234042553192,71.67553191489361,78.93617021276596,63.53191489361702,56.79255319148936,2.5904255319148937,6670904.255319149,33042.55319148936,Olympique Lyonnais,Ligue 1,0.4806733897481144,0.29337895741195613,0
54.724550898203596,51.26347305389221,16.347305389221557,24.604790419161677,1.562874251497006,55.35928143712575,66.1497005988024,72.03592814371258,77.51497005988024,62.544910179640716,56.137724550898206,2.4850299401197606,5514820.3592814375,23239.52095808383,Olympique de Marseille,Ligue 1,0.3202027669395465,0.058202833424331864,2
50.71830985915493,50.943661971830984,15.06338028169014,24.795774647887324,1.1056338028169015,51.87323943661972,62.901408450704224,67.85211267605634,73.58450704225352,61.316901408450704,52.99295774647887,2.267605633802817,1529366.1971830986,7176.056338028169,Palermo,Serie A,-0.4491343775630641,0.135493448961714,1
59.982658959537574,55.47398843930636,16.69942196531792,24.433526011560694,2.2369942196531793,60.53757225433526,70.7514450867052,76.99421965317919,82.73410404624278,64.88439306358381,62.578034682080926,2.8901734104046244,16565838.150289018,65635.83815028901,Paris Saint-Germain,Ligue 1,1.5930325313883165,0.1675145256079389,3
52.392,47.632,15.344,27.584,1.256,51.336,64.432,68.248,71.344,60.536,53.56,2.392,1652720.0,12504.0,Parma,Serie A,-0.3995581499831132,-0.19061817042248502,1
47.604651162790695,44.27906976744186,14.837209302325581,24.773255813953487,1.0813953488372092,47.75,63.66279069767442,65.28488372093024,71.55813953488372,57.883720930232556,50.395348837209305,2.25,838284.8837209302,2988.3720930232557,Pescara,Serie A,-0.9282014660072638,0.33501780323849967,1
51.91111111111111,49.611111111111114,15.016666666666667,24.95,1.1833333333333333,54.03333333333333,65.0111111111111,67.76666666666667,72.91111111111111,61.50555555555555,53.09444444444444,2.466666666666667,1311000.0,8638.888888888889,Queens Park Rangers,Premier League,-0.2722121099507096,0.2038630194958986,1
51.45505617977528,48.57865168539326,17.56179775280899,22.758426966292134,1.196629213483146,52.79775280898876,65.5505617977528,69.5505617977528,76.79213483146067,60.96629213483146,52.28651685393258,2.4101123595505616,5713370.786516854,20629.213483146068,RB Leipzig,Bundesliga,-0.07707625410114423,0.17400674935673185,2
53.05759162303665,49.87434554973822,17.104712041884817,23.57068062827225,1.162303664921466,54.74869109947644,65.4869109947644,71.41361256544502,77.54450261780104,60.675392670157066,56.67015706806283,2.492146596858639,5149528.795811518,15874.34554973822,RC Celta,La Liga,0.13319814387576154,0.07691984022641861,2
